Unnamed: 0,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,img_path,actual_price_yen,sharpness,sharpness_ave,light_or_dark,T_proxy,outcome,y0,y1
157,SELLORIA Analouge White Dial Multi Color Strap Wrist Watches for Womens Ladies Girls Watch for Girls & Women [7-45 Years],accessories,Watches,https://m.media-amazon.com/images/I/51NusLPnLHL._AC_UL320_.jpg,https://www.amazon.in/Selloria-Analouge-Watches-Womens-Ladies/dp/B09H4SM9CN/ref=sr_1_162?qid=1679155588&s=watches&sr=1-162,3.3,20,₹249,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/157.jpg,109890.0,4255.37804907073,0,1,1,1,0.5643943279946857,0.742502410492488
158,CLOUDWOOD Digital Vintage Square Dial Unisex Wrist Watch for Men & Women -W70,accessories,Watches,https://m.media-amazon.com/images/I/51uN5TBQKnL._AC_UL320_.jpg,https://www.amazon.in/CLOUDWOOD-Digital-Vintage-Square-Unisex/dp/B0BVHHYYVS/ref=sr_1_163?qid=1679155588&s=watches&sr=1-163,5.0,2,₹299,1299.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/158.jpg,142890.0,4863.4054838269885,0,1,1,1,0.5643943279946857,0.742502410492488
159,SWISSTONE Analog Women's Watch (Black Dial Gold Colored Strap),accessories,Watches,https://m.media-amazon.com/images/I/719Va3e05iL._AC_UL320_.jpg,https://www.amazon.in/SWISSTONE-Analogue-Black-Womens-Jewels068-Blkgld/dp/B074PVFWLM/ref=sr_1_164?qid=1679155588&s=watches&sr=1-164,4.0,2115,₹355,2599.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/159.jpg,285890.0,4622.840355565584,0,1,1,0,0.5643943279946857,0.742502410492488
160,BTS Pink Dimond_03 Rosegold Watch | Girls | Premium Rosegold Watch,accessories,Watches,https://m.media-amazon.com/images/I/71dfWe1bh4L._AC_UL320_.jpg,https://www.amazon.in/BTS-Dimond_03-Rosegold-Watch-Premium/dp/B0BRY2654J/ref=sr_1_169?qid=1679155588&s=watches&sr=1-169,3.7,7,₹309,899.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/160.jpg,98890.0,12525.176056543689,1,1,1,0,0.4514033691933461,0.6467989107992148
161,Fastrack Casual Analog Rose Gold Dial Women's Watch-6248WM01,accessories,Watches,https://m.media-amazon.com/images/I/61hoBnhkfwL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Casual-Analog-Womens-Watch-6248WM01/dp/B091F4LNR5/ref=sr_1_170?qid=1679155588&s=watches&sr=1-170,4.1,39,,1995.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/161.jpg,219450.0,4481.302937108387,0,1,1,0,0.5643943279946857,0.742502410492488
162,Sonata Everyday Analog Black Dial Women's Watch-NL8085SM01/NP8085SM01,accessories,Watches,https://m.media-amazon.com/images/I/61buvFZWxXL._AC_UL320_.jpg,https://www.amazon.in/Sonata-Everyday-Analog-Womens-Watch-NK8085SM01/dp/B00CBQ28VA/ref=sr_1_171?qid=1679155588&s=watches&sr=1-171,4.1,2160,₹944,1049.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/162.jpg,115390.0,8349.965990595505,0,1,1,1,0.5643943279946857,0.742502410492488
164,SWADESI STUFF Analog White Dial Diamond Studded Butterfly Watch for Girls & Women,accessories,Watches,https://m.media-amazon.com/images/I/81SODJ7tZJL._AC_UL320_.jpg,https://www.amazon.in/Swadesi-Exclusive-Premium-Quality-Butterfly/dp/B079H187QW/ref=sr_1_173?qid=1679155588&s=watches&sr=1-173,3.6,2310,₹189,599.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/164.jpg,65890.0,15581.893299809748,1,1,1,0,0.4514033691933461,0.6467989107992148
165,Titan Raga Viva Analog Pink Dial Women's Watch-2606WL02,accessories,Watches,https://m.media-amazon.com/images/I/5113nB5FSOL._AC_UL320_.jpg,https://www.amazon.in/Titan-Raga-Analog-Womens-Watch-2606WL02/dp/B08HCFKS2J/ref=sr_1_174?qid=1679155588&s=watches&sr=1-174,4.0,36,"₹3,236",3595.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/165.jpg,395450.0,2760.993181102709,0,1,1,1,0.5643943279946857,0.742502410492488
166,Sonata Pairs Analog Black Dial Couple's Watch NM79548151SL01/NN79548151SL01/NP79548151SL01,accessories,Watches,https://m.media-amazon.com/images/I/71mCjK5EuLL._AC_UL320_.jpg,https://www.amazon.in/Sonata-Pairs-Analog-Black-Couple/dp/B07FK5M9HV/ref=sr_1_175?qid=1679155588&s=watches&sr=1-175,4.2,132,"₹1,999",2499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/166.jpg,274890.0,6149.568159405936,0,1,1,1,0.5643943279946857,0.742502410492488
167,Fastrack Analog Grey Dial Women's Watch-NP6152SL02,accessories,Watches,https://m.media-amazon.com/images/I/61oNgXTH1CL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Analog-Grey-Womens-Watch-NK6152SL02/dp/B01GDWO50O/ref=sr_1_176?qid=1679155588&s=watches&sr=1-176,4.2,1905,₹949,1495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/167.jpg,164450.0,6497.478659851171,0,1,1,1,0.5643943279946857,0.742502410492488
171,Fastrack Casual Analog Silver Dial Women's Watch-6248SM01,accessories,Watches,https://m.media-amazon.com/images/I/71uqyxtzBmL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Casual-Analog-Silver-Watch-6248SM01/dp/B091F3M564/ref=sr_1_180?qid=1679155588&s=watches&sr=1-180,4.4,52,"₹1,189",1495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/171.jpg,164450.0,5507.888414984132,0,1,1,1,0.5643943279946857,0.742502410492488
172,Fossil Jesse Analog White Dial Women's Watch - ES2362,accessories,Watches,https://m.media-amazon.com/images/I/517JLzA6qwL._AC_UL320_.jpg,https://www.amazon.in/Fossil-Jesse-Analog-White-Womens/dp/B002QF7LZE/ref=sr_1_181?qid=1679155588&s=watches&sr=1-181,4.5,2379,"₹5,397",8995.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/172.jpg,989450.0,8790.240951468113,0,1,1,1,0.5643943279946857,0.742502410492488
173,SWADESI STUFF Analogue Crystal Girl's Watch (Black Dial Black Colored Leather Strap),accessories,Watches,https://m.media-amazon.com/images/I/81q2YcKaJ4L._AC_UL320_.jpg,https://www.amazon.in/Swadesi-Stuff-Black-Crystal-Analog/dp/B07QTBP4V8/ref=sr_1_182?qid=1679155588&s=watches&sr=1-182,3.5,729,₹189,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/173.jpg,109890.0,6858.393468025067,0,0,0,1,0.5643943279946857,0.742502410492488
174,Acnos Brand - A Watch Analogue Plain Black Dial Magnet Watch With Gift Bracelet For Women Or Girls And Watch For Girl Or W...,accessories,Watches,https://m.media-amazon.com/images/I/71fPWK0Pe6S._AC_UL320_.jpg,https://www.amazon.in/Acnos-Brand-Analogue-Magnet-Bracelet/dp/B092W5P773/ref=sr_1_183?qid=1679155588&s=watches&sr=1-183,3.9,658,₹299,1999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/174.jpg,219890.0,26712.795427958637,1,0,0,0,0.4514033691933461,0.6467989107992148
175,Titan Analog Blue Dial Women's Watch-NL9710SM01/NP9710SM01,accessories,Watches,https://m.media-amazon.com/images/I/51u-kB7qOfL._AC_UL320_.jpg,https://www.amazon.in/Titan-Analog-Blue-Womens-Watch-NK9710SM01/dp/B00HECWS4I/ref=sr_1_184?qid=1679155588&s=watches&sr=1-184,4.1,1590,,7295.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/175.jpg,802450.0,5107.091656959101,0,1,1,0,0.5643943279946857,0.742502410492488
176,MARCLEX Branded Analogue Diamond Studded Black Dial Magnet Watch With Gift Bracelet For Women Or Girls And Watch For Girl ...,accessories,Watches,https://m.media-amazon.com/images/I/91rD0NN9OlL._AC_UL320_.jpg,https://www.amazon.in/Marclex-Exclusive-Rosegold-Queen-Analogue/dp/B0BD1VKJC6/ref=sr_1_185?qid=1679155588&s=watches&sr=1-185,3.8,1691,₹299,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/176.jpg,109890.0,19542.11898442512,1,1,1,0,0.4514033691933461,0.6467989107992148
177,Fossil Analog Silver Dial Women's Watch-ES4794,accessories,Watches,https://m.media-amazon.com/images/I/71rxrVVAuuL._AC_UL320_.jpg,https://www.amazon.in/Fossil-Analog-Silver-Womens-Watch-ES4794/dp/B07WFWGKQM/ref=sr_1_186?qid=1679155588&s=watches&sr=1-186,4.5,327,"₹5,397",8995.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/177.jpg,989450.0,8353.023623865563,0,1,1,1,0.5643943279946857,0.742502410492488
179,RUSTET Analogue Black Dial Magnet Watch With Gift Bracelet For Women Or Girls(Combo Of 3),accessories,Watches,https://m.media-amazon.com/images/I/71PIFMQkFmL._AC_UL320_.jpg,https://www.amazon.in/RUSTET-Analogue-Black-Bracelet-Beautiful/dp/B09N1QRXG7/ref=sr_1_188?qid=1679155588&s=watches&sr=1-188,3.3,188,₹281,1299.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/179.jpg,142890.0,27388.687598504537,1,0,0,1,0.4514033691933461,0.6467989107992148
181,Sonata Splash Analog White Dial Women's Watch-8976SL14/NP8976SL14,accessories,Watches,https://m.media-amazon.com/images/I/61hq+kzqqbL._AC_UL320_.jpg,https://www.amazon.in/Sonata-Splash-Analog-Womens-Watch-8976SL14/dp/B08J3WVRZ2/ref=sr_1_190?qid=1679155588&s=watches&sr=1-190,4.0,324,,799.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/181.jpg,87890.0,2388.3089828728293,0,1,1,1,0.5643943279946857,0.742502410492488
182,SWISSTONE Analog Women's Watch (Blue Dial Silver Colored Strap).,accessories,Watches,https://m.media-amazon.com/images/I/71qpD8bpwZL._AC_UL320_.jpg,https://www.amazon.in/Swisstone-JEWELS077-BLUSLV-Silver-Bracelet-Wrist/dp/B07XY2T212/ref=sr_1_191?qid=1679155588&s=watches&sr=1-191,4.0,1739,₹321,2599.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/182.jpg,285890.0,10010.35455410226,0,1,0,1,0.5643943279946857,0.742502410492488
183,Fastrack Monochrome Analog Blue Dial Women's Watch-NM6078SM03/NP6078SM03,accessories,Watches,https://m.media-amazon.com/images/I/61YngGR1KYL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Monochrome-Analog-Womens-Watch-NK6078SM03/dp/B00GSJ40SA/ref=sr_1_192?qid=1679155588&s=watches&sr=1-192,4.5,856,"₹1,939",2795.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/183.jpg,307450.0,3719.9479348951672,0,1,1,1,0.5643943279946857,0.742502410492488
184,Sonata Analog Blue Dial Women's Watch-NL8100SM04/NP8100SM04,accessories,Watches,https://m.media-amazon.com/images/I/61lVCiIrAHL._AC_UL320_.jpg,https://www.amazon.in/Sonata-Analog-Blue-Womens-Watch-NK8100SM04/dp/B01A6X2788/ref=sr_1_193?qid=1679155588&s=watches&sr=1-193,4.1,1163,₹879,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/184.jpg,109890.0,11745.949981627336,1,1,1,1,0.4514033691933461,0.6467989107992148
185,Sonata Analog Red Dial Women's Watch NP8114YM01,accessories,Watches,https://m.media-amazon.com/images/I/61VC-oG57bL._AC_UL320_.jpg,https://www.amazon.in/Sonata-Analog-Womens-Watch-NK8114YM01/dp/B00GSJBN62/ref=sr_1_194?qid=1679155588&s=watches&sr=1-194,4.4,1088,"₹1,169",1425.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/185.jpg,156750.0,3773.2251630189103,0,1,1,1,0.5643943279946857,0.742502410492488
186,Michael Kors Analog Silver Dial Women's Watch-MK3364,accessories,Watches,https://m.media-amazon.com/images/I/51XeUi8FV0S._AC_UL320_.jpg,https://www.amazon.in/Michael-Kors-Analog-Silver-Watch-MK3364/dp/B00N8LS7B2/ref=sr_1_195?qid=1679155588&s=watches&sr=1-195,4.5,475,"₹9,247",18495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/186.jpg,2034450.0,6277.836986076676,0,1,1,1,0.5643943279946857,0.742502410492488
187,Titan Raga Viva Analog Rose Gold Dial Women's Watch-NL2606WM01/NP2606WM01,accessories,Watches,https://m.media-amazon.com/images/I/71NsMegh8LL._AC_UL320_.jpg,https://www.amazon.in/Titan-Raga-Analog-Womens-Watch-2606WM01/dp/B07D2J11GS/ref=sr_1_196?qid=1679155588&s=watches&sr=1-196,4.4,244,,6495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/187.jpg,714450.0,8936.297559621711,0,1,1,0,0.5643943279946857,0.742502410492488
188,Fastrack New OTS-Upgrade Analog Black Dial Women's Watch-NL9735NL02/NP9735NL02,accessories,Watches,https://m.media-amazon.com/images/I/61Yqv5n4-kS._AC_UL320_.jpg,https://www.amazon.in/Fastrack-OTS-Upgrade-Analog-Black-Womens/dp/B00C68Q5AI/ref=sr_1_197?qid=1679155588&s=watches&sr=1-197,4.2,932,"₹2,480",2595.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/188.jpg,285450.0,3755.547190077282,0,0,0,1,0.5643943279946857,0.742502410492488
189,Fastrack Beach Upgrades Analog White Dial Women's Watch-NL9827PP07/NP9827PP07,accessories,Watches,https://m.media-amazon.com/images/I/61Gv2lvb17L._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Upgrades-Analog-Womens-Watch-NK9827PP07/dp/B007R9WYKG/ref=sr_1_198?qid=1679155588&s=watches&sr=1-198,4.2,1712,,2195.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/189.jpg,241450.0,5331.867501152866,0,1,1,1,0.5643943279946857,0.742502410492488
190,TIMEX Classics Analog Beige Dial Women's Watch -B301,accessories,Watches,https://m.media-amazon.com/images/I/61M0uvnvtZL._AC_UL320_.jpg,https://www.amazon.in/Timex-Classics-Analog-Womens-Watch-B301/dp/B007R9W38Y/ref=sr_1_199?qid=1679155588&s=watches&sr=1-199,4.2,560,₹599,895.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/190.jpg,98450.0,6094.298160558278,0,1,1,1,0.5643943279946857,0.742502410492488
191,NIBOSI Women Watches Analogue Wrist Watches Watches for Women's & Girls&Miss&Ladies Rose Gold Dial Watch with Stylish Diam...,accessories,Watches,https://m.media-amazon.com/images/I/71yVwGSIh9L._AC_UL320_.jpg,https://www.amazon.in/NIBOSI-Watches-Analogue-Stylish-Diamond/dp/B09XMP21LV/ref=sr_1_200?qid=1679155588&s=watches&sr=1-200,4.1,132,"₹2,099",3000.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/191.jpg,330000.0,12762.871920240408,1,1,1,0,0.4514033691933461,0.6467989107992148
192,Titan Raga Viva Analog Grey Dial Women's Watch-NL2604WM01/NP2604WM01,accessories,Watches,https://m.media-amazon.com/images/I/61h9TAByAhL._AC_UL320_.jpg,https://www.amazon.in/Titan-Raga-Analog-Womens-Watch-2604WM01/dp/B07D2JF7PQ/ref=sr_1_197?qid=1679155590&s=watches&sr=1-197,4.4,370,,5495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/192.jpg,604450.0,4268.8086146062615,0,1,1,1,0.5643943279946857,0.742502410492488
193,Goldenize fashion Rectangular Dial Analogue Multicolor Dial Rubber Strip Women's & Girl's Watches Combo Pack of 3,accessories,Watches,https://m.media-amazon.com/images/I/51aAW98EUXL._AC_UL320_.jpg,https://www.amazon.in/Goldenize-fashion-Rectangular-Analogue-Multicolor/dp/B09DKZVRVH/ref=sr_1_198?qid=1679155590&s=watches&sr=1-198,4.1,722,₹399,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/193.jpg,109890.0,4357.22421518988,0,1,1,1,0.5643943279946857,0.742502410492488
194,Fossil Jacqueline Analog Rose Gold Dial Women's Watch - ES3546,accessories,Watches,https://m.media-amazon.com/images/I/515j-dm1ryL._AC_UL320_.jpg,https://www.amazon.in/Fossil-Jacqueline-Analog-Womens-Watch/dp/B00HG08KX6/ref=sr_1_199?qid=1679155590&s=watches&sr=1-199,4.5,578,"₹11,995",12495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/194.jpg,1374450.0,6685.530902231993,0,1,1,1,0.5643943279946857,0.742502410492488
195,Titan Raga Aurora Analog White Dial Women's Watch-NN95048WM01,accessories,Watches,https://m.media-amazon.com/images/I/81wlSJ7tOXL._AC_UL320_.jpg,https://www.amazon.in/Titan-Aurora-Analog-White-Womens/dp/B01N03OHPF/ref=sr_1_200?qid=1679155590&s=watches&sr=1-200,4.2,76,"₹6,269",9295.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/195.jpg,1022450.0,12523.013304610808,1,1,0,1,0.4514033691933461,0.6467989107992148
196,Titan Karishma Revive Analog Silver Dial Women's Watch-NN2593SM01/NP2593SM01,accessories,Watches,https://m.media-amazon.com/images/I/71C+PmbWTQL._AC_UL320_.jpg,https://www.amazon.in/Titan-Karishma-Revive-Analog-Watch-2593SM01/dp/B079MLDMGY/ref=sr_1_201?qid=1679155590&s=watches&sr=1-201,4.2,735,"₹1,376",1720.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/196.jpg,189200.0,8817.371722545633,0,1,1,1,0.5643943279946857,0.742502410492488
197,Fastrack Fundamentals Analog White Dial Women's Watch-NL68010SL01/NP68010SL01,accessories,Watches,https://m.media-amazon.com/images/I/61mDHVnGVoL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Fundamentals-Analog-Womens-Watch-68010SL01/dp/B07D2HRFJZ/ref=sr_1_202?qid=1679155590&s=watches&sr=1-202,4.3,946,"₹1,454",1495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/197.jpg,164450.0,6478.827017176071,0,1,1,0,0.5643943279946857,0.742502410492488
198,SKYLOFTS 18K Gold-Plated Quartz Movement Analogue Gold Dial Women Watches & Girls Watch,accessories,Watches,https://m.media-amazon.com/images/I/61SfxduOmKL._AC_UL320_.jpg,https://www.amazon.in/SKYLOFTS-Gold-Plated-Movement-Analogue-Gold/dp/B07XLQWKZW/ref=sr_1_203?qid=1679155590&s=watches&sr=1-203,3.8,1004,₹625,1999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/198.jpg,219890.0,7306.882157194175,0,1,1,1,0.5643943279946857,0.742502410492488
199,Casio Vintage Series Digital Grey Dial Women's Watch-A700WM-7ADF,accessories,Watches,https://m.media-amazon.com/images/I/61AjnH+eU5L._AC_UL320_.jpg,https://www.amazon.in/Casio-Digital-Womens-Watch-A700WM-7ADF-D170/dp/B07T3XNSBN/ref=sr_1_204?qid=1679155590&s=watches&sr=1-204,4.5,202,,3695.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/199.jpg,406450.0,18382.10109351213,1,1,1,1,0.4514033691933461,0.6467989107992148
200,Titan Womens Moments of Joy Rose Gold Dial Brass Analogue Watch - 2606WM09,accessories,Watches,https://m.media-amazon.com/images/I/519n5vJE5KL._AC_UL320_.jpg,https://www.amazon.in/Titan-Womens-Moments-Brass-Analogue/dp/B0BGC2S61V/ref=sr_1_205?qid=1679155590&s=watches&sr=1-205,4.5,2,,7745.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/200.jpg,851950.0,4618.031477111062,0,1,1,1,0.5643943279946857,0.742502410492488
201,Sonata Essentials Analog White Dial Women's Watch-NM87020SL01W / NL87020SL01W/NP87020SL01W,accessories,Watches,https://m.media-amazon.com/images/I/61VmIDUHCTL._AC_UL320_.jpg,https://www.amazon.in/Sonata-Essentials-Analog-Womens-Watch-87020SL01/dp/B077XT43XP/ref=sr_1_206?qid=1679155590&s=watches&sr=1-206,4.2,872,,749.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/201.jpg,82390.0,16092.497344253135,1,1,1,1,0.4514033691933461,0.6467989107992148
202,Titan Neo Analog Beige Dial Women's Watch-NL2569WM02/NP2569WM02/NQ2569WM02,accessories,Watches,https://m.media-amazon.com/images/I/61vARPg-FDL._AC_UL320_.jpg,https://www.amazon.in/Titan-Analog-Beige-Womens-Watch-2569WM02/dp/B0763MX1KZ/ref=sr_1_207?qid=1679155590&s=watches&sr=1-207,4.3,277,,5845.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/202.jpg,642950.0,6493.4523579634815,0,1,1,1,0.5643943279946857,0.742502410492488
203,Fastrack Casual Analog Blue Dial Women's Watch-6248QM01,accessories,Watches,https://m.media-amazon.com/images/I/617sD+bSdrL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Casual-Analog-Womens-Watch-6248QM01/dp/B091F547P8/ref=sr_1_208?qid=1679155590&s=watches&sr=1-208,4.2,61,"₹1,639",2195.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/203.jpg,241450.0,7096.954638071602,0,1,1,0,0.5643943279946857,0.742502410492488
204,Brishti Cat Character Multicolored Disco Light and Music Digital Girl's Wrist Watch Cum Toy (Best Return Gift for Boy's an...,accessories,Watches,https://m.media-amazon.com/images/I/81xmawZJkiL._AC_UL320_.jpg,https://www.amazon.in/Brishti-Character-Multicolored-Digital-Return/dp/B0B6D596DP/ref=sr_1_209?qid=1679155590&s=watches&sr=1-209,3.4,4,₹379,899.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/204.jpg,98890.0,4079.90273254372,0,1,1,1,0.5643943279946857,0.742502410492488
207,Teal by Chumbak Folksy Owl Wrist Watch - Black,accessories,Watches,https://m.media-amazon.com/images/I/61xkPdvwQ8L._AC_UL320_.jpg,https://www.amazon.in/Chumbak-Folksy-Owl-Wrist-Watch/dp/B07ZH5C9ZH/ref=sr_1_212?qid=1679155590&s=watches&sr=1-212,4.5,287,₹995,2795.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/207.jpg,307450.0,4196.7719819274125,0,0,0,1,0.5643943279946857,0.742502410492488
208,Titan Neo Analog Black Dial Women's Watch-NN2617SM01,accessories,Watches,https://m.media-amazon.com/images/I/71awuGjSVSL._AC_UL320_.jpg,https://www.amazon.in/Titan-Analog-Black-Womens-Watch-2617SM01/dp/B07ZTQFVWV/ref=sr_1_217?qid=1679155590&s=watches&sr=1-217,4.2,110,"₹2,396",2995.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/208.jpg,329450.0,19201.544632173696,1,0,0,0,0.4514033691933461,0.6467989107992148
209,Titan Raga Viva Analog Rose Gold Dial Women's Watch-NL2579WL01/NP2579WL01,accessories,Watches,https://m.media-amazon.com/images/I/61VSlo+8RBL._AC_UL320_.jpg,https://www.amazon.in/Titan-Raga-Analog-Womens-Watch-2579WL01/dp/B073WZ5346/ref=sr_1_218?qid=1679155590&s=watches&sr=1-218,4.3,439,,3695.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/209.jpg,406450.0,5028.201374619504,0,1,1,0,0.5643943279946857,0.742502410492488
210,SWISSTYLE Analogue Women's Watch (Multicolored Dial),accessories,Watches,https://m.media-amazon.com/images/I/91vo32ml3WL._AC_UL320_.jpg,https://www.amazon.in/SWISSTYLE-Analogue-Pink-Womens-Watch/dp/B072V98LW2/ref=sr_1_219?qid=1679155590&s=watches&sr=1-219,3.5,895,₹229,1999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/210.jpg,219890.0,15728.7159772192,1,1,1,1,0.4514033691933461,0.6467989107992148
211,Chumbak Watches,accessories,Watches,https://m.media-amazon.com/images/I/61LYHXgus1S._AC_UL320_.jpg,https://www.amazon.in/Chumbak-Ethnic-Touch-Printed-Strap/dp/B07ZTKH1JX/ref=sr_1_220?qid=1679155590&s=watches&sr=1-220,4.0,235,"₹1,397",2795.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/211.jpg,307450.0,8799.973434167143,0,0,0,1,0.5643943279946857,0.742502410492488
